"Clip_Number","Clip_Path","Location","Group_Name","Group_ID","Long_Path"
7359,"label_groups/sc/7359_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7359_sc_D2.WAV"
7360,"label_groups/sc/7360_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7360_sc_D2.WAV"
7361,"label_groups/sc/7361_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7361_sc_D2.WAV"
7362,"label_groups/mm/7362_mm_D2.WAV","D2","mm",2,"./Audio_Label_194/label_groups/mm/7362_mm_D2.WAV"
7363,"label_groups/sc/7363_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7363_sc_D2.WAV"
7364,"label_groups/sc/7364_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7364_sc_D2.WAV"
7365,"label_groups/sc/7365_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7365_sc_D2.WAV"
7366,"label_groups/sc/7366_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7366_sc_D2.WAV"
7367,"label_groups/sc/7367_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7367_sc_D2.WAV"
7368,"label_groups/mm/7368_mm_D2.WAV","D2","mm",2,"./Audio_Label_194/label_groups/mm/7368_mm_D2.WAV"
7369,"label_groups/sc/7369_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7369_sc_D2.WAV"
7370,"label_groups/sc/7370_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7370_sc_D2.WAV"
7371,"label_groups/sc/7371_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7371_sc_D2.WAV"
7372,"label_groups/sc/7372_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7372_sc_D2.WAV"
7373,"label_groups/sc/7373_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7373_sc_D2.WAV"
7374,"label_groups/sc/7374_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7374_sc_D2.WAV"
7375,"label_groups/sc/7375_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7375_sc_D2.WAV"
7376,"label_groups/sc/7376_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7376_sc_D2.WAV"
7377,"label_groups/gc/7377_gc_D2.WAV","D2","gc",1,"./Audio_Label_194/label_groups/gc/7377_gc_D2.WAV"
7378,"label_groups/sc/7378_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7378_sc_D2.WAV"
7379,"label_groups/sc/7379_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7379_sc_D2.WAV"
7380,"label_groups/sc/7380_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7380_sc_D2.WAV"
7381,"label_groups/sc/7381_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7381_sc_D2.WAV"
7382,"label_groups/mm/7382_mm_D2.WAV","D2","mm",2,"./Audio_Label_194/label_groups/mm/7382_mm_D2.WAV"
7383,"label_groups/sc/7383_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7383_sc_D2.WAV"
7384,"label_groups/sc/7384_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7384_sc_D2.WAV"
7385,"label_groups/sc/7385_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7385_sc_D2.WAV"
7386,"label_groups/sc/7386_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7386_sc_D2.WAV"
7387,"label_groups/sc/7387_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7387_sc_D2.WAV"
7388,"label_groups/mm/7388_mm_D2.WAV","D2","mm",2,"./Audio_Label_194/label_groups/mm/7388_mm_D2.WAV"
7389,"label_groups/sc/7389_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7389_sc_D2.WAV"
7390,"label_groups/sc/7390_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7390_sc_D2.WAV"
7391,"label_groups/sc/7391_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7391_sc_D2.WAV"
7392,"label_groups/sc/7392_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7392_sc_D2.WAV"
7393,"label_groups/sc/7393_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7393_sc_D2.WAV"
7394,"label_groups/sc/7394_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7394_sc_D2.WAV"
7395,"label_groups/sc/7395_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7395_sc_D2.WAV"
7396,"label_groups/mm/7396_mm_D2.WAV","D2","mm",2,"./Audio_Label_194/label_groups/mm/7396_mm_D2.WAV"
7397,"label_groups/sc/7397_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7397_sc_D2.WAV"
7398,"label_groups/sc/7398_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7398_sc_D2.WAV"
7399,"label_groups/sc/7399_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7399_sc_D2.WAV"
7400,"label_groups/sc/7400_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7400_sc_D2.WAV"
7401,"label_groups/sc/7401_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7401_sc_D2.WAV"
7402,"label_groups/sc/7402_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7402_sc_D2.WAV"
7403,"label_groups/sc/7403_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7403_sc_D2.WAV"
7404,"label_groups/mm/7404_mm_D2.WAV","D2","mm",2,"./Audio_Label_194/label_groups/mm/7404_mm_D2.WAV"
7405,"label_groups/sc/7405_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7405_sc_D2.WAV"
7406,"label_groups/sc/7406_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7406_sc_D2.WAV"
7407,"label_groups/sc/7407_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7407_sc_D2.WAV"
7408,"label_groups/sc/7408_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7408_sc_D2.WAV"
7409,"label_groups/sc/7409_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7409_sc_D2.WAV"
7410,"label_groups/sc/7410_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7410_sc_D2.WAV"
7411,"label_groups/sc/7411_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7411_sc_D2.WAV"
7412,"label_groups/sc/7412_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7412_sc_D2.WAV"
7413,"label_groups/sc/7413_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7413_sc_D2.WAV"
7414,"label_groups/sc/7414_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7414_sc_D2.WAV"
7415,"label_groups/gc/7415_gc_D2.WAV","D2","gc",1,"./Audio_Label_194/label_groups/gc/7415_gc_D2.WAV"
7416,"label_groups/sc/7416_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7416_sc_D2.WAV"
7417,"label_groups/mm/7417_mm_D2.WAV","D2","mm",2,"./Audio_Label_194/label_groups/mm/7417_mm_D2.WAV"
7418,"label_groups/sc/7418_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7418_sc_D2.WAV"
7419,"label_groups/sc/7419_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7419_sc_D2.WAV"
7420,"label_groups/sc/7420_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7420_sc_D2.WAV"
7421,"label_groups/sc/7421_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7421_sc_D2.WAV"
7422,"label_groups/sc/7422_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7422_sc_D2.WAV"
7423,"label_groups/sc/7423_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7423_sc_D2.WAV"
7424,"label_groups/mm/7424_mm_D2.WAV","D2","mm",2,"./Audio_Label_194/label_groups/mm/7424_mm_D2.WAV"
7425,"label_groups/sc/7425_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7425_sc_D2.WAV"
7426,"label_groups/mm/7426_mm_D2.WAV","D2","mm",2,"./Audio_Label_194/label_groups/mm/7426_mm_D2.WAV"
7427,"label_groups/sc/7427_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7427_sc_D2.WAV"
7428,"label_groups/sc/7428_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7428_sc_D2.WAV"
7429,"label_groups/sc/7429_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7429_sc_D2.WAV"
7430,"label_groups/sc/7430_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7430_sc_D2.WAV"
7431,"label_groups/sc/7431_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7431_sc_D2.WAV"
7432,"label_groups/sc/7432_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7432_sc_D2.WAV"
7433,"label_groups/sc/7433_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7433_sc_D2.WAV"
7434,"label_groups/mm/7434_mm_D2.WAV","D2","mm",2,"./Audio_Label_194/label_groups/mm/7434_mm_D2.WAV"
7435,"label_groups/sc/7435_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7435_sc_D2.WAV"
7436,"label_groups/sc/7436_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7436_sc_D2.WAV"
7437,"label_groups/sc/7437_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7437_sc_D2.WAV"
7438,"label_groups/mm/7438_mm_D2.WAV","D2","mm",2,"./Audio_Label_194/label_groups/mm/7438_mm_D2.WAV"
7439,"label_groups/sc/7439_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7439_sc_D2.WAV"
7440,"label_groups/sc/7440_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7440_sc_D2.WAV"
7441,"label_groups/sc/7441_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7441_sc_D2.WAV"
7442,"label_groups/sc/7442_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7442_sc_D2.WAV"
7443,"label_groups/sc/7443_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7443_sc_D2.WAV"
7444,"label_groups/sc/7444_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7444_sc_D2.WAV"
7445,"label_groups/sc/7445_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7445_sc_D2.WAV"
7446,"label_groups/sc/7446_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7446_sc_D2.WAV"
7447,"label_groups/mm/7447_mm_D2.WAV","D2","mm",2,"./Audio_Label_194/label_groups/mm/7447_mm_D2.WAV"
7448,"label_groups/sc/7448_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7448_sc_D2.WAV"
7449,"label_groups/sc/7449_sc_D2.WAV","D2","sc",3,"./Audio_Label_194/label_groups/sc/7449_sc_D2.WAV"
7450,"label_groups/gc/7450_gc_D2.WAV","D2","gc",1,"./Audio_Label_194/label_groups/gc/7450_gc_D2.WAV"
7451,"label_groups/background/7451_noise_D2.WAV","D2","background",0,"./Audio_Label_194/label_groups/background/7451_noise_D2.WAV"
7452,"label_groups/background/7452_noise_D2.WAV","D2","background",0,"./Audio_Label_194/label_groups/background/7452_noise_D2.WAV"
7453,"label_groups/background/7453_noise_D2.WAV","D2","background",0,"./Audio_Label_194/label_groups/background/7453_noise_D2.WAV"
7454,"label_groups/background/7454_noise_D2.WAV","D2","background",0,"./Audio_Label_194/label_groups/background/7454_noise_D2.WAV"
7455,"label_groups/background/7455_noise_D2.WAV","D2","background",0,"./Audio_Label_194/label_groups/background/7455_noise_D2.WAV"
7456,"label_groups/background/7456_noise_D2.WAV","D2","background",0,"./Audio_Label_194/label_groups/background/7456_noise_D2.WAV"
7457,"label_groups/background/7457_noise_D2.WAV","D2","background",0,"./Audio_Label_194/label_groups/background/7457_noise_D2.WAV"
7458,"label_groups/background/7458_noise_D2.WAV","D2","background",0,"./Audio_Label_194/label_groups/background/7458_noise_D2.WAV"
7459,"label_groups/background/7459_noise_D2.WAV","D2","background",0,"./Audio_Label_194/label_groups/background/7459_noise_D2.WAV"
7460,"label_groups/background/7460_noise_D2.WAV","D2","background",0,"./Audio_Label_194/label_groups/background/7460_noise_D2.WAV"
7461,"label_groups/background/7461_noise_D2.WAV","D2","background",0,"./Audio_Label_194/label_groups/background/7461_noise_D2.WAV"
7462,"label_groups/background/7462_noise_D2.WAV","D2","background",0,"./Audio_Label_194/label_groups/background/7462_noise_D2.WAV"
7463,"label_groups/background/7463_bird_D2.WAV","D2","background",0,"./Audio_Label_194/label_groups/background/7463_bird_D2.WAV"
7464,"label_groups/background/7464_bird_D2.WAV","D2","background",0,"./Audio_Label_194/label_groups/background/7464_bird_D2.WAV"
7465,"label_groups/background/7465_noise_D2.WAV","D2","background",0,"./Audio_Label_194/label_groups/background/7465_noise_D2.WAV"
7466,"label_groups/background/7466_noise_D2.WAV","D2","background",0,"./Audio_Label_194/label_groups/background/7466_noise_D2.WAV"
7467,"label_groups/background/7467_noise_D2.WAV","D2","background",0,"./Audio_Label_194/label_groups/background/7467_noise_D2.WAV"
7468,"label_groups/background/7468_noise_D2.WAV","D2","background",0,"./Audio_Label_194/label_groups/background/7468_noise_D2.WAV"
7469,"label_groups/background/7469_noise_D2.WAV","D2","background",0,"./Audio_Label_194/label_groups/background/7469_noise_D2.WAV"
7470,"label_groups/background/7470_noise_D2.WAV","D2","background",0,"./Audio_Label_194/label_groups/background/7470_noise_D2.WAV"
7471,"label_groups/background/7471_noise_D2.WAV","D2","background",0,"./Audio_Label_194/label_groups/background/7471_noise_D2.WAV"
7472,"label_groups/background/7472_noise_D2.WAV","D2","background",0,"./Audio_Label_194/label_groups/background/7472_noise_D2.WAV"
7473,"label_groups/background/7473_noise_D2.WAV","D2","background",0,"./Audio_Label_194/label_groups/background/7473_noise_D2.WAV"
7474,"label_groups/background/7474_noise_D2.WAV","D2","background",0,"./Audio_Label_194/label_groups/background/7474_noise_D2.WAV"
7475,"label_groups/background/7475_wind_D2.WAV","D2","background",0,"./Audio_Label_194/label_groups/background/7475_wind_D2.WAV"
7476,"label_groups/background/7476_wind_D2.WAV","D2","background",0,"./Audio_Label_194/label_groups/background/7476_wind_D2.WAV"
7477,"label_groups/background/7477_wind_D2.WAV","D2","background",0,"./Audio_Label_194/label_groups/background/7477_wind_D2.WAV"
7478,"label_groups/background/7478_noise_D2.WAV","D2","background",0,"./Audio_Label_194/label_groups/background/7478_noise_D2.WAV"
7479,"label_groups/background/7479_noise_D2.WAV","D2","background",0,"./Audio_Label_194/label_groups/background/7479_noise_D2.WAV"
7480,"label_groups/background/7480_noise_D2.WAV","D2","background",0,"./Audio_Label_194/label_groups/background/7480_noise_D2.WAV"
7481,"label_groups/background/7481_wind_D2.WAV","D2","background",0,"./Audio_Label_194/label_groups/background/7481_wind_D2.WAV"
7482,"label_groups/background/7482_wind_D2.WAV","D2","background",0,"./Audio_Label_194/label_groups/background/7482_wind_D2.WAV"
7483,"label_groups/background/7483_wind_D2.WAV","D2","background",0,"./Audio_Label_194/label_groups/background/7483_wind_D2.WAV"
7484,"label_groups/background/7484_wind_D2.WAV","D2","background",0,"./Audio_Label_194/label_groups/background/7484_wind_D2.WAV"
7485,"label_groups/background/7485_wind_D2.WAV","D2","background",0,"./Audio_Label_194/label_groups/background/7485_wind_D2.WAV"
7486,"label_groups/background/7486_wind_D2.WAV","D2","background",0,"./Audio_Label_194/label_groups/background/7486_wind_D2.WAV"
7487,"label_groups/background/7487_wind_D2.WAV","D2","background",0,"./Audio_Label_194/label_groups/background/7487_wind_D2.WAV"
7488,"label_groups/background/7488_wind_D2.WAV","D2","background",0,"./Audio_Label_194/label_groups/background/7488_wind_D2.WAV"
7489,"label_groups/background/7489_noise_D3.WAV","D3","background",0,"./Audio_Label_194/label_groups/background/7489_noise_D3.WAV"
7490,"label_groups/background/7490_wind_D3.WAV","D3","background",0,"./Audio_Label_194/label_groups/background/7490_wind_D3.WAV"
7491,"label_groups/background/7491_rain_D3.WAV","D3","background",0,"./Audio_Label_194/label_groups/background/7491_rain_D3.WAV"
7492,"label_groups/background/7492_wind_D3.WAV","D3","background",0,"./Audio_Label_194/label_groups/background/7492_wind_D3.WAV"
7493,"label_groups/background/7493_wind_D3.WAV","D3","background",0,"./Audio_Label_194/label_groups/background/7493_wind_D3.WAV"
7494,"label_groups/background/7494_wind_D3.WAV","D3","background",0,"./Audio_Label_194/label_groups/background/7494_wind_D3.WAV"
7495,"label_groups/background/7495_wind_D3.WAV","D3","background",0,"./Audio_Label_194/label_groups/background/7495_wind_D3.WAV"
7496,"label_groups/background/7496_bird_D3.WAV","D3","background",0,"./Audio_Label_194/label_groups/background/7496_bird_D3.WAV"
7497,"label_groups/background/7497_rain_D3.WAV","D3","background",0,"./Audio_Label_194/label_groups/background/7497_rain_D3.WAV"
7498,"label_groups/background/7498_wind_D3.WAV","D3","background",0,"./Audio_Label_194/label_groups/background/7498_wind_D3.WAV"
7499,"label_groups/background/7499_wind_D3.WAV","D3","background",0,"./Audio_Label_194/label_groups/background/7499_wind_D3.WAV"
7500,"label_groups/background/7500_wind_D3.WAV","D3","background",0,"./Audio_Label_194/label_groups/background/7500_wind_D3.WAV"
7501,"label_groups/background/7501_wind_D3.WAV","D3","background",0,"./Audio_Label_194/label_groups/background/7501_wind_D3.WAV"
7502,"label_groups/background/7502_bird_D3.WAV","D3","background",0,"./Audio_Label_194/label_groups/background/7502_bird_D3.WAV"
7503,"label_groups/background/7503_bird_D3.WAV","D3","background",0,"./Audio_Label_194/label_groups/background/7503_bird_D3.WAV"
7504,"label_groups/background/7504_wind_D3.WAV","D3","background",0,"./Audio_Label_194/label_groups/background/7504_wind_D3.WAV"
7505,"label_groups/background/7505_bird_D3.WAV","D3","background",0,"./Audio_Label_194/label_groups/background/7505_bird_D3.WAV"
7506,"label_groups/background/7506_bird_D3.WAV","D3","background",0,"./Audio_Label_194/label_groups/background/7506_bird_D3.WAV"
7507,"label_groups/background/7507_bird_D3.WAV","D3","background",0,"./Audio_Label_194/label_groups/background/7507_bird_D3.WAV"
7508,"label_groups/background/7508_wind_D3.WAV","D3","background",0,"./Audio_Label_194/label_groups/background/7508_wind_D3.WAV"
7509,"label_groups/background/7509_bird_D3.WAV","D3","background",0,"./Audio_Label_194/label_groups/background/7509_bird_D3.WAV"
7510,"label_groups/background/7510_bird_D3.WAV","D3","background",0,"./Audio_Label_194/label_groups/background/7510_bird_D3.WAV"
7511,"label_groups/background/7511_bird_D3.WAV","D3","background",0,"./Audio_Label_194/label_groups/background/7511_bird_D3.WAV"
7512,"label_groups/background/7512_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7512_bird_D4.WAV"
7513,"label_groups/background/7513_wind_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7513_wind_D4.WAV"
7514,"label_groups/background/7514_wind_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7514_wind_D4.WAV"
7515,"label_groups/background/7515_wind_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7515_wind_D4.WAV"
7516,"label_groups/background/7516_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7516_bird_D4.WAV"
7517,"label_groups/sc/7517_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7517_sc_D4.WAV"
7518,"label_groups/mm/7518_mm_D4.WAV","D4","mm",2,"./Audio_Label_194/label_groups/mm/7518_mm_D4.WAV"
7519,"label_groups/mm/7519_mm_D4.WAV","D4","mm",2,"./Audio_Label_194/label_groups/mm/7519_mm_D4.WAV"
7520,"label_groups/mm/7520_mm_D4.WAV","D4","mm",2,"./Audio_Label_194/label_groups/mm/7520_mm_D4.WAV"
7521,"label_groups/mm/7521_mm_D4.WAV","D4","mm",2,"./Audio_Label_194/label_groups/mm/7521_mm_D4.WAV"
7522,"label_groups/sc/7522_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7522_sc_D4.WAV"
7523,"label_groups/mm/7523_mm_D4.WAV","D4","mm",2,"./Audio_Label_194/label_groups/mm/7523_mm_D4.WAV"
7524,"label_groups/mm/7524_mm_D4.WAV","D4","mm",2,"./Audio_Label_194/label_groups/mm/7524_mm_D4.WAV"
7525,"label_groups/gc/7525_gc_D4.WAV","D4","gc",1,"./Audio_Label_194/label_groups/gc/7525_gc_D4.WAV"
7526,"label_groups/mm/7526_mm_D4.WAV","D4","mm",2,"./Audio_Label_194/label_groups/mm/7526_mm_D4.WAV"
7527,"label_groups/mm/7527_mm_D4.WAV","D4","mm",2,"./Audio_Label_194/label_groups/mm/7527_mm_D4.WAV"
7528,"label_groups/sc/7528_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7528_sc_D4.WAV"
7529,"label_groups/sc/7529_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7529_sc_D4.WAV"
7530,"label_groups/sc/7530_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7530_sc_D4.WAV"
7531,"label_groups/sc/7531_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7531_sc_D4.WAV"
7532,"label_groups/gc/7532_gc_D4.WAV","D4","gc",1,"./Audio_Label_194/label_groups/gc/7532_gc_D4.WAV"
7533,"label_groups/sc/7533_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7533_sc_D4.WAV"
7534,"label_groups/sc/7534_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7534_sc_D4.WAV"
7535,"label_groups/sc/7535_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7535_sc_D4.WAV"
7536,"label_groups/sc/7536_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7536_sc_D4.WAV"
7537,"label_groups/mm/7537_mm_D4.WAV","D4","mm",2,"./Audio_Label_194/label_groups/mm/7537_mm_D4.WAV"
7538,"label_groups/sc/7538_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7538_sc_D4.WAV"
7539,"label_groups/sc/7539_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7539_sc_D4.WAV"
7540,"label_groups/mm/7540_mm_D4.WAV","D4","mm",2,"./Audio_Label_194/label_groups/mm/7540_mm_D4.WAV"
7541,"label_groups/sc/7541_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7541_sc_D4.WAV"
7542,"label_groups/mm/7542_mm_D4.WAV","D4","mm",2,"./Audio_Label_194/label_groups/mm/7542_mm_D4.WAV"
7543,"label_groups/gc/7543_gc_D4.WAV","D4","gc",1,"./Audio_Label_194/label_groups/gc/7543_gc_D4.WAV"
7544,"label_groups/sc/7544_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7544_sc_D4.WAV"
7545,"label_groups/sc/7545_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7545_sc_D4.WAV"
7546,"label_groups/sc/7546_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7546_sc_D4.WAV"
7547,"label_groups/mm/7547_mm_D4.WAV","D4","mm",2,"./Audio_Label_194/label_groups/mm/7547_mm_D4.WAV"
7548,"label_groups/sc/7548_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7548_sc_D4.WAV"
7549,"label_groups/sc/7549_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7549_sc_D4.WAV"
7550,"label_groups/sc/7550_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7550_sc_D4.WAV"
7551,"label_groups/mm/7551_mm_D4.WAV","D4","mm",2,"./Audio_Label_194/label_groups/mm/7551_mm_D4.WAV"
7552,"label_groups/sc/7552_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7552_sc_D4.WAV"
7553,"label_groups/sc/7553_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7553_sc_D4.WAV"
7554,"label_groups/sc/7554_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7554_sc_D4.WAV"
7555,"label_groups/sc/7555_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7555_sc_D4.WAV"
7556,"label_groups/mm/7556_mm_D4.WAV","D4","mm",2,"./Audio_Label_194/label_groups/mm/7556_mm_D4.WAV"
7557,"label_groups/sc/7557_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7557_sc_D4.WAV"
7558,"label_groups/sc/7558_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7558_sc_D4.WAV"
7559,"label_groups/sc/7559_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7559_sc_D4.WAV"
7560,"label_groups/sc/7560_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7560_sc_D4.WAV"
7561,"label_groups/sc/7561_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7561_sc_D4.WAV"
7562,"label_groups/sc/7562_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7562_sc_D4.WAV"
7563,"label_groups/sc/7563_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7563_sc_D4.WAV"
7564,"label_groups/gc/7564_gc_D4.WAV","D4","gc",1,"./Audio_Label_194/label_groups/gc/7564_gc_D4.WAV"
7565,"label_groups/sc/7565_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7565_sc_D4.WAV"
7566,"label_groups/sc/7566_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7566_sc_D4.WAV"
7567,"label_groups/sc/7567_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7567_sc_D4.WAV"
7568,"label_groups/sc/7568_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7568_sc_D4.WAV"
7569,"label_groups/mm/7569_mm_D4.WAV","D4","mm",2,"./Audio_Label_194/label_groups/mm/7569_mm_D4.WAV"
7570,"label_groups/sc/7570_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7570_sc_D4.WAV"
7571,"label_groups/sc/7571_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7571_sc_D4.WAV"
7572,"label_groups/sc/7572_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7572_sc_D4.WAV"
